Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2018. 6.10",阪神,3阪4,500万,生田特別500,1,1,アロマドゥルセ,牝,4,Ｍ．デム, 55 ,8,2,１, 外,芝2400,良,,(栗),音無秀孝,2273,-0.1,7,2,2,34.0,430,0,
,"2018. 6.10",阪神,3阪4,500万,500万下・牝,4,7,カネトシブレス,牝,5,川又賢治,53△,15,3,１, 内,芝1200,良,,(栗),寺島良,1088,-0.3,,2,2,34.1,438,-6,
,"2018. 6.10",阪神,3阪4,500万,500万下,6,11,レッドゼノン,牡,4,古川吉洋, 57 ,16,8,１, ,ダ2000,稍,,(栗),昆貢,2067,-0.6,6,4,1,37.9,450,-10,B
,"2018. 6.10",阪神,3阪4,未勝利,未勝利,2,4,コンセッションズ,牝,3,Ｍ．デム, 54 ,16,2,１, 内,芝1200,良,,(栗),牧浦充徳,1093,-0.2,,6,5,34.1,414,0,
,"2018. 6.10",阪神,3阪4,新馬,新馬,5,5,サートゥルナーリア,牡,2,Ｍ．デム, 54 ,9,1,１, 外,芝1600,良,,(栗),角居勝彦,1372,-0.2,,3,4,34.2,488,,
,"2018. 6.10",阪神,3阪4,ｵｰﾌﾟﾝ,障害・オープ,7,11,ヨカグラ,セ,5,林満明, 62 ,14,4,１, ,ダ3110,良,,(栗),中竹和也,3297,-0.8,3,2,2,13.5,480,-4,
,"2018. 6.10",阪神,3阪4,未勝利,未勝利,8,16,ダノンインパルス,牡,3,田中健, 56 ,16,4,１, ,ダ1800,稍,,(栗),佐々木晶,1547,-0.6,2,2,2,38.8,472,+2,
,"2018. 6.10",阪神,3阪4,未勝利,未勝利,1,1,クインズカトレア,牝,3,川又賢治,52△,16,4,１, ,ダ1200,稍,,(栗),宮本博,1134,-0.3,,1,2,37.4,416,+4,
,"2018. 6.10",阪神,3阪4,未勝利,未勝利・牝,2,3,ダイメイギンガ,牝,3,Ｍ．デム, 54 ,16,1,１, ,ダ1400,稍,,(栗),森田直行,1261,-0.2,,12,9,37.0,460,0,
,"2018. 6. 9",阪神,3阪3,500万,500万下,8,8,ドミナートゥス,牡,3,川田将雅, 54 ,9,1,１, 外,芝1800,良,,(栗),宮本博,1467,-0.1,,4,4,33.2,478,-10,
,"2018. 6. 9",阪神,3阪3,1600万,安芸Ｓ1600,7,9,タイセイエクレール,牡,5,Ｍ．デム, 57 ,11,3,１, ,ダ1400,稍,,(栗),森田直行,1242,-0.0,,4,4,36.3,522,+6,
,"2018. 6. 9",阪神,3阪3,1000万,三田特Ｈ1000,6,6,グローブシアター,牡,4,浜中俊, 57 ,9,4,１, 外,芝2400,良,,(栗),角居勝彦,2256,-0.3,1,1,1,33.9,436,-8,
,"2018. 6. 9",阪神,3阪3,500万,鶴橋特別500,7,13,タイキサターン,牡,3,Ｍ．デム, 54 ,18,4,１, 内,芝1400,良,,(栗),高野友和,1205,-0.3,,2,2,34.3,484,+2,
,"2018. 6. 9",阪神,3阪3,500万,500万下,5,8,エルデュクラージュ,セ,4,川田将雅, 57 ,15,1,１, ,ダ1800,重,,(栗),池添学,1530,-0.0,2,2,2,38.3,480,-4,
,"2018. 6. 9",阪神,3阪3,500万,500万下・牝,3,5,デロングスター,牝,4,川田将雅, 55 ,16,1,１, ,ダ1400,重,,(栗),藤原英昭,1243,-0.4,,5,4,36.1,460,+2,
,"2018. 6. 9",阪神,3阪3,未勝利,未勝利,6,11,エリンズロマーネ,牝,3,藤岡佑介, 54 ,16,2,１, 内,芝2000,良,,(栗),笹田和秀,2017,-0.1,9,9,8,34.2,468,-4,
,"2018. 6. 9",阪神,3阪3,新馬,新馬,3,3,アウィルアウェイ,牝,2,Ｍ．デム, 54 ,12,1,１, 内,芝1200,良,,(栗),高野友和,1103,-0.3,,7,6,34.0,450,,
,"2018. 6. 9",阪神,3阪3,未勝利,未勝利,1,1,モンファロン,牡,3,和田竜二, 56 ,18,10,１, 外,芝1600,稍,,(栗),高橋義忠,1338,-0.0,,7,7,35.0,452,-22,
,"2018. 6. 9",阪神,3阪3,未勝利,未勝利,6,11,アドマイヤビクター,牡,3,岩田康誠, 56 ,16,4,１, ,ダ1800,重,,(栗),友道康夫,1523,-0.7,4,4,2,36.5,518,+14,
,"2018. 6. 9",阪神,3阪3,未勝利,未勝利,2,4,スピリットワンベル,牡,3,浜中俊, 56 ,16,1,１, ,ダ1400,重,,(栗),牧田和弥,1252,-0.0,,1,1,38.4,526,-4,
,"2018. 6. 9",阪神,3阪3,未勝利,未勝利・牝,3,3,メモリーコウ,牝,3,古川吉洋, 54 ,14,2,１, ,ダ1800,重,,(栗),松永幹夫,1539,-0.7,10,4,1,38.9,444,+4,
,"2018. 6. 3",阪神,3阪2,500万,500万下,5,10,タテヤマ,牡,4,松山弘平, 57 ,16,2,１, ,ダ1200,良,,(栗),渡辺薫彦,1124,-0.4,,6,7,36.4,462,0,
,"2018. 6. 3",阪神,3阪2,1600万,グリーＨ1600,4,4,サイモンラムセス,牡,8,小牧太, 54 ,12,4,１, 外,芝2400,良,,(栗),梅田智之,2242,-0.3,1,1,1,34.6,450,-10,B
,"2018. 6. 3",阪神,3阪2,1000万,洲本特別1000,5,9,マルカソレイユ,牝,4,藤岡佑介, 55 ,16,1,１, ,ダ1400,良,,(栗),今野貞一,1245,-0.4,,3,3,37.8,476,+6,
,"2018. 6. 3",阪神,3阪2,500万,城崎特別500,5,5,サラス,牝,3,松若風馬, 52 ,10,2,１, 内,芝2000,良,,(栗),西村真幸,2007,-0.2,8,9,9,33.7,508,-2,
,"2018. 6. 3",阪神,3阪2,500万,500万下,5,10,チャレアーダ,牝,4,藤岡佑介, 55 ,17,2,１, 外,芝1600,良,,(栗),中内田充,1332,-0.1,,16,16,34.1,466,-8,
,"2018. 6. 3",阪神,3阪2,500万,500万下・牝,8,12,エオリア,牝,4,菱田裕二, 55 ,12,2,１, ,ダ1800,良,,(栗),角田晃一,1531,-1.2,10,9,4,36.7,484,+12,
,"2018. 6. 3",阪神,3阪2,未勝利,未勝利,3,6,ニホンピロヘイロー,牝,3,酒井学, 54 ,18,6,１, 外,芝1800,良,,(栗),服部利之,1464,-0.0,,7,7,35.1,470,-4,
,"2018. 6. 3",阪神,3阪2,新馬,新馬,5,5,シングルアップ,牡,2,松山弘平, 54 ,11,4,１, 内,芝1400,良,,(栗),寺島良,1218,-0.3,,5,2,35.1,518,,
,"2018. 6. 3",阪神,3阪2,未勝利,障害未勝利,7,12,サトノアッシュ,牡,6,林満明, 60 ,14,5,１, ,ダ2970,良,,(栗),中竹和也,3194,-0.2,6,7,7,13.4,492,-4,
,"2018. 6. 3",阪神,3阪2,未勝利,未勝利,6,12,シンハラージャ,牡,3,松山弘平, 56 ,16,1,１, ,ダ1800,良,,(栗),石坂正,1552,-0.1,6,5,5,37.9,438,-2,
,"2018. 6. 3",阪神,3阪2,未勝利,未勝利,5,9,ツウカイウイング,牡,3,川須栄彦, 56 ,16,12,１, ,ダ1200,良,,(栗),千田輝彦,1130,-0.2,,10,9,36.6,458,+6,
,"2018. 6. 3",阪神,3阪2,未勝利,未勝利・牝,2,4,ブリスフルデイズ,牝,3,川又賢治,52△,16,4,１, ,ダ1400,良,,(栗),吉田直弘,1260,-0.3,,2,2,37.8,450,-1,
,"2018. 6. 2",阪神,3阪1,500万,500万下,7,13,キタサンデイジー,牝,3,西村淳也,49▲,16,3,１, ,ダ1400,良,,(栗),梅田智之,1244,-0.1,,2,2,37.6,462,0,
,"2018. 6. 2",阪神,3阪1,Ｇ３,鳴尾記念G3,7,8,ストロングタイタン,牡,5,Ｍ．デム, 56 ,11,4,１, 内,芝2000,良,*,(栗),池江泰寿,1572,-0.1,5,5,4,34.8,520,-2,
,"2018. 6. 2",阪神,3阪1,1000万,三木特Ｈ1000,8,9,ブラックスビーチ,牝,4,福永祐一, 55 ,10,2,１, 外,芝1800,良,,(栗),角居勝彦,1457,-0.4,,1,1,33.3,462,+2,
,"2018. 6. 2",阪神,3阪1,500万,戎橋特別500,6,8,トンボイ,牝,3,酒井学, 52 ,13,5,１, 内,芝1200,良,,(栗),西園正都,1085,-0.2,,2,2,34.3,426,0,
,"2018. 6. 2",阪神,3阪1,500万,500万下,5,9,ドゥリトル,牡,3,福永祐一, 54 ,16,3,１, ,ダ1800,良,,(栗),村山明,1539,-0.0,2,2,2,36.9,486,+6,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利,7,13,サトノグロワール,牡,3,川田将雅, 56 ,17,1,１, 外,芝2600,良,,(栗),池江泰寿,2390,-0.3,3,3,1,35.9,520,+6,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利,7,11,クルスデルスール,牡,3,ルメール, 56 ,14,1,１, ,ダ2000,良,,(栗),音無秀孝,2080,-0.0,2,2,1,37.5,508,-6,
,"2018. 6. 2",阪神,3阪1,新馬,新馬,3,3,ジャミールフエルテ,牡,2,ルメール, 54 ,8,1,１, 外,芝1600,良,,(栗),大久保龍,1359,-0.2,,7,7,34.2,448,,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利,2,3,メイショウツバキ,牝,3,小牧太, 54 ,18,2,１, 内,芝1400,良,,(栗),西橋豊治,1214,-0.0,,3,4,34.9,444,+2,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利・牝,2,3,エイシンメッセ,牝,3,幸英明, 54 ,16,9,１, ,ダ1800,良,,(栗),沖芳夫,1550,-0.3,13,9,10,38.5,422,-8,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利,1,1,メイショウテンモン,牡,3,幸英明, 56 ,16,2,１, ,ダ1400,良,,(栗),松永昌博,1267,-0.0,,2,2,38.2,506,-16,
,"2018. 6. 2",阪神,3阪1,未勝利,未勝利・牝,5,10,ヒザクリゲ,牝,3,浜中俊, 54 ,16,2,１, ,ダ1200,良,,(栗),牧浦充徳,1127,-0.4,,2,2,36.5,430,+2,
,"2018. 4.15",阪神,2阪8,1000万,1000万下・牝,2,3,マルカソレイユ,牝,4,藤岡康太, 55 ,16,1,１, ,ダ1400,不,,(栗),今野貞一,1232,-0.0,,7,6,36.3,470,-2,
,"2018. 4.15",阪神,2阪8,Ｇ３,アンタレG3,1,1,グレイトパール,牡,5,川田将雅, 57 ,16,1,１, ,ダ1800,不,,(栗),中内田充,1498,-0.2,10,7,4,37.1,546,+8,
,"2018. 4.15",阪神,2阪8,1600万,難波Ｓ1600,8,13,ナイトオブナイツ,牡,5,池添謙一, 57 ,13,3,１, 外,芝1800,稍,,(栗),池添兼雄,1475,-0.1,,9,8,35.4,458,-4,
,"2018. 4.15",阪神,2阪8,1000万,千種川Ｈ1000,6,9,ブラッククローバー,牡,6,鮫島克駿, 56 ,14,2,１, 内,芝1200,稍,,(栗),川村禎彦,1094,-0.0,,2,2,35.3,492,+2,
,"2018. 4.15",阪神,2阪8,500万,500万下,7,11,パリンジェネシス,牡,4,川田将雅, 57 ,13,2,１, 内,芝2200,稍,,(栗),清水久詞,2140,-1.3,1,1,1,36.2,510,-4,
,"2018. 4.15",阪神,2阪8,500万,500万下,8,16,アユツリオヤジ,牡,4,北村友一, 57 ,16,1,１, ,ダ1200,不,,(栗),村山明,1101,-0.8,,1,1,35.8,486,-4,
,"2018. 4.15",阪神,2阪8,500万,500万下*,6,6,タニノフランケル,牡,3,幸英明, 56 ,10,1,１, 内,芝2000,重,,(栗),角居勝彦,2020,-0.7,1,1,1,35.5,526,0,
,"2018. 4.15",阪神,2阪8,500万,500万下*,5,5,ララプリムヴェール,牝,3,松山弘平, 54 ,11,1,１, ,ダ1800,不,,(栗),今野貞一,1529,-0.2,6,5,3,39.3,516,-8,B
,"2018. 4.15",阪神,2阪8,未勝利,未勝利,1,2,ラノカウ,牝,3,松田大作, 54 ,18,3,１, 外,芝1600,重,,(栗),寺島良,1366,-0.2,,3,3,36.9,426,-12,
,"2018. 4.15",阪神,2阪8,未勝利,未勝利,5,9,バクハツ,牡,3,藤岡康太, 56 ,16,4,１, ,ダ1400,不,,(栗),小崎憲,1250,-0.1,,7,6,37.5,510,0,
,"2018. 4.15",阪神,2阪8,未勝利,未勝利,3,5,ハクサンペリー,牡,3,小崎綾也,55☆,16,4,１, ,ダ1800,不,,(栗),寺島良,1516,-1.0,2,2,2,37.3,488,-12,
,"2018. 4.15",阪神,2阪8,未勝利,未勝利,5,10,セイウンデルレイ,牡,3,西村淳也,53▲,16,14,１, ,ダ1200,不,,(栗),宮本博,1123,-0.4,,1,1,37.1,498,+12,
,"2018. 4.14",阪神,2阪7,1000万,1000万下,5,6,オースミラナキラ,牡,6,川島信二, 57 ,13,7,１, ,ダ2000,良,,(栗),荒川義之,2060,-0.8,10,4,2,37.4,516,0,
,"2018. 4.14",阪神,2阪7,Ｇ３,アーリンG3,5,6,タワーオブロンドン,牡,3,ルメール, 56 ,13,1,１, 外,芝1600,良,,(美),藤沢和雄,1334,-0.1,,9,9,34.2,510,-8,
,"2018. 4.14",阪神,2阪7,1600万,陽春ＳＨ1600,6,12,オウケンビリーヴ,牝,5,ルメール, 54 ,16,1,１, ,ダ1200,良,,(栗),安田隆行,1109,-0.1,,11,8,35.5,496,0,
,"2018. 4.14",阪神,2阪7,1000万,蓬莱峡特1000,5,5,マテンロウゴースト,牡,5,川田将雅, 57 ,10,3,１, 外,芝1800,良,,(栗),中内田充,1462,-0.0,,2,2,33.8,500,0,
,"2018. 4.14",阪神,2阪7,500万,500万下,8,15,サンキュー,牡,5,Ｍ．デム, 57 ,16,3,１, ,ダ1400,良,,(栗),安達昭夫,1249,-0.2,,6,3,37.7,518,-2,
,"2018. 4.14",阪神,2阪7,500万,500万下,6,12,メイショウカマクラ,牡,5,加藤祥太,56☆,16,5,１, ,ダ1800,良,,(栗),沖芳夫,1532,-0.0,1,1,1,38.0,526,+4,
,"2018. 4.14",阪神,2阪7,500万,500万下*,3,5,トゥラヴェスーラ,牡,3,福永祐一, 56 ,16,2,１, 内,芝1200,良,,(栗),高橋康之,1087,-0.4,,6,4,34.2,474,+8,
,"2018. 4.14",阪神,2阪7,未勝利,未勝利,3,5,スヴァルナ,牡,3,Ｍ．デム, 56 ,17,1,１, 内,芝2200,良,,(栗),池江泰寿,2129,-0.0,9,2,2,35.2,504,+12,
,"2018. 4.14",阪神,2阪7,未勝利,未勝利・牝,5,9,アドラータ,牝,3,小崎綾也,53☆,16,3,１, 内,芝2000,良,,(栗),大久保龍,2018,-0.0,1,1,1,34.6,470,-10,
,"2018. 4.14",阪神,2阪7,未勝利,未勝利,6,11,タガノバルバドス,牡,3,藤岡康太, 56 ,16,2,１, ,ダ1800,良,,(栗),今野貞一,1553,-0.2,7,7,7,39.0,470,+10,
,"2018. 4.14",阪神,2阪7,未勝利,未勝利,2,4,メイショウアキツ,牡,3,福永祐一, 56 ,16,2,１, ,ダ1400,良,,(栗),坂口正則,1262,-0.2,,2,2,38.5,452,0,
,"2018. 4.14",阪神,2阪7,未勝利,未勝利・牝,3,5,ダンツカホウ,牝,3,三津谷隼,51▲,16,10,１, ,ダ1800,良,,(栗),山内研二,1553,-0.1,5,4,4,38.6,482,-4,B
,"2018. 4. 8",阪神,2阪6,1600万,梅田Ｓ1600,8,14,ストロングバローズ,牡,5,田辺裕信, 57 ,15,5,１, ,ダ1800,稍,,(美),堀宣行,1512,-0.0,10,9,9,37.5,546,-10,
,"2018. 4. 8",阪神,2阪6,Ｇ１,桜花賞G1,7,13,アーモンドアイ,牝,3,ルメール, 55 ,18,2,１, 外,芝1600,良,,(美),国枝栄,1331,-0.3,,15,16,33.2,462,-2,
,"2018. 4. 8",阪神,2阪6,1600万,大阪―Ｈ1600,2,4,ヤマカツグレース,牝,4,池添謙一, 53 ,18,9,１, 内,芝1400,良,,(栗),池添兼雄,1211,-0.0,,13,13,34.5,456,+10,
,"2018. 4. 8",阪神,2阪6,ｵｰﾌﾟﾝ,忘れな草,6,9,オールフォーラヴ,牝,3,川田将雅, 54 ,14,1,１, 内,芝2000,良,,(栗),中内田充,2005,-0.0,7,6,3,36.4,442,-8,
,"2018. 4. 8",阪神,2阪6,1000万,天王寺特1000,7,14,ヴェンジェンス,牡,5,幸英明, 57 ,16,1,１, ,ダ1400,稍,,(栗),大根田裕,1226,-0.6,,2,2,37.1,484,-2,
,"2018. 4. 8",阪神,2阪6,500万,500万下,7,13,バティスティーニ,牡,5,ルメール, 57 ,18,1,１, 外,芝1600,良,,(栗),池添学,1339,-0.0,,10,9,35.1,496,+2,
,"2018. 4. 8",阪神,2阪6,500万,500万下,1,1,アシャカリアン,牡,4,幸英明, 57 ,16,4,１, ,ダ1400,重,,(栗),大根田裕,1235,-0.1,,11,9,36.6,480,0,
,"2018. 4. 8",阪神,2阪6,500万,500万下*,7,9,マイネルオスカル,牡,3,戸崎圭太, 56 ,12,8,１, ,ダ1800,重,,(栗),中村均,1523,-0.0,3,3,3,38.1,474,-2,
,"2018. 4. 8",阪神,2阪6,未勝利,未勝利,1,1,ロードゴラッソ,牡,3,ルメール, 56 ,18,3,１, 外,芝1800,良,,(栗),藤岡健一,1483,-0.2,,4,5,35.9,460,-6,
,"2018. 4. 8",阪神,2阪6,未勝利,未勝利,5,9,アドバンスマルス,牡,3,戸崎圭太, 56 ,16,2,１, ,ダ1800,重,,(栗),高柳大輔,1546,-0.0,1,1,1,39.1,492,-4,
,"2018. 4. 8",阪神,2阪6,未勝利,未勝利,3,6,メイショウテツワン,牡,3,岩田康誠, 56 ,16,1,１, ,ダ1200,重,,(栗),中内田充,1123,-0.3,,1,1,37.7,490,-2,
,"2018. 4. 8",阪神,2阪6,未勝利,未勝利・牝,5,8,サンマルリトリート,牝,3,戸崎圭太, 54 ,15,1,１, ,ダ1800,重,,(栗),山内研二,1541,-0.6,2,2,2,38.7,518,+8,
,"2018. 4. 7",阪神,2阪5,1000万,1000万下,1,2,フィールドセンス,牡,4,福永祐一, 57 ,16,5,１, ,ダ1800,重,,(栗),千田輝彦,1505,-0.0,1,1,1,36.9,528,+2,
,"2018. 4. 7",阪神,2阪5,Ｇ２,阪神牝馬G2,7,11,ミスパンテール,牝,4,横山典弘, 54 ,13,4,１, 外,芝1600,良,,(栗),昆貢,1348,-0.0,,1,1,33.8,506,0,
,"2018. 4. 7",阪神,2阪5,1000万,白鷺特別1000,3,3,ヒシマサル,牡,4,四位洋文, 57 ,8,2,１, 外,芝2400,良,,(栗),角田晃一,2287,-0.1,3,3,3,35.6,498,-2,
,"2018. 4. 7",阪神,2阪5,1000万,丹波特別1000,4,4,インビジブルレイズ,牡,4,ルメール, 57 ,11,3,１, 外,芝1600,良,,(栗),吉村圭司,1341,-0.2,,5,4,34.2,478,+6,
,"2018. 4. 7",阪神,2阪5,500万,500万下,7,13,ジョーダンキング,牡,5,岩田康誠, 57 ,16,1,１, ,ダ2000,重,,(栗),藤原英昭,2048,-0.2,9,7,4,38.8,490,+4,
,"2018. 4. 7",阪神,2阪5,500万,500万下・牝,3,3,スペクター,牝,4,武豊, 55 ,14,1,１, ,ダ1800,重,,(栗),笹田和秀,1519,-0.0,7,3,3,37.2,498,0,
,"2018. 4. 7",阪神,2阪5,500万,500万下*,1,1,アドマイヤアルバ,牡,3,川田将雅, 56 ,13,1,１, 外,芝1600,稍,,(栗),須貝尚介,1345,-0.0,,5,5,35.7,468,-2,
,"2018. 4. 7",阪神,2阪5,500万,500万下*,6,11,シヴァージ,牡,3,川田将雅, 56 ,16,1,１, ,ダ1400,重,,(栗),野中賢二,1235,-0.1,,5,3,37.5,496,+8,
,"2018. 4. 7",阪神,2阪5,未勝利,未勝利,3,5,アルジャーノン,牡,3,川島信二, 56 ,18,4,１, 内,芝1400,稍,,(栗),荒川義之,1231,-0.1,,4,4,36.6,434,+2,
,"2018. 4. 7",阪神,2阪5,未勝利,未勝利,8,16,ドゥリトル,牡,3,福永祐一, 56 ,16,1,１, ,ダ1800,重,,(栗),村山明,1529,-0.3,3,2,2,38.0,488,0,
,"2018. 4. 7",阪神,2阪5,未勝利,未勝利,7,14,オペラアクター,牡,3,藤岡康太, 56 ,16,8,１, ,ダ1400,重,,(栗),木原一良,1239,-0.1,,3,3,36.3,414,-10,
,"2018. 4. 7",阪神,2阪5,未勝利,未勝利・牝,1,1,メイショウルクール,牝,3,鮫島良太, 54 ,16,6,１, ,ダ1200,重,,(栗),飯田祐史,1116,-0.0,,8,7,35.9,468,+2,
,"2018. 4. 1",阪神,2阪4,1600万,鳴門Ｓ1600,4,6,ファッショニスタ,牝,4,川田将雅, 55 ,15,1,１, ,ダ1400,良,,(栗),安田隆行,1243,-0.1,,4,4,36.6,482,-2,
,"2018. 4. 1",阪神,2阪4,Ｇ１,大阪杯G1,8,15,スワーヴリチャード,牡,4,Ｍ．デム, 57 ,16,1,１, 内,芝2000,良,,(栗),庄野靖志,1582,-0.1,15,1,1,34.1,516,-4,
,"2018. 4. 1",阪神,2阪4,1600万,御堂筋Ｈ1600,8,11,ホウオウドリーム,牡,4,Ｍ．デム, 55 ,11,2,１, 外,芝2400,良,,(栗),矢作芳人,2274,-0.0,8,9,8,32.7,496,0,
,"2018. 4. 1",阪神,2阪4,1000万,明石特別1000,2,2,サトノグラン,牡,4,四位洋文, 57 ,8,6,１, 内,芝2000,良,,(栗),矢作芳人,2036,-0.0,3,4,3,33.5,482,0,
,"2018. 4. 1",阪神,2阪4,1000万,1000万下,5,10,オールドベイリー,牡,4,中井裕二, 57 ,16,1,１, ,ダ1200,良,,(栗),中内田充,1124,-0.2,,4,3,36.6,464,+2,
,"2018. 4. 1",阪神,2阪4,500万,500万下,5,10,ブライティアレディ,牝,5,秋山真一, 55 ,16,7,１, 内,芝1200,良,,(栗),武幸四郎,1087,-0.0,,12,10,33.9,416,0,
,"2018. 4. 1",阪神,2阪4,500万,500万下,4,4,ダノンレーザー,牡,5,川田将雅, 57 ,12,1,１, ,ダ1800,良,,(栗),中内田充,1537,-0.3,2,2,1,37.9,522,+8,
,"2018. 4. 1",阪神,2阪4,500万,500万下*,8,15,ジョーカナチャン,牝,3,池添謙一, 54 ,16,6,１, ,ダ1200,良,,(栗),松下武士,1134,-0.0,,5,5,38.4,434,0,
,"2018. 4. 1",阪神,2阪4,未勝利,未勝利,7,15,レッドガラン,牡,3,池添謙一, 56 ,18,6,１, 外,芝1600,良,,(栗),安田隆行,1343,-0.0,,13,11,33.6,504,,
,"2018. 4. 1",阪神,2阪4,未勝利,未勝利,6,12,ウォーターロレンス,牡,3,中井裕二, 56 ,16,12,１, ,ダ2000,良,,(栗),安田隆行,2090,-0.0,4,2,2,39.7,456,,
,"2018. 4. 1",阪神,2阪4,未勝利,未勝利,1,2,サンライズフルメン,牡,3,松若風馬, 56 ,16,1,１, ,ダ1400,良,,(栗),音無秀孝,1258,-1.2,,1,1,38.6,490,-8,
,"2018. 4. 1",阪神,2阪4,未勝利,未勝利・牝,6,10,ミトノクイーン,牝,3,田辺裕信, 54 ,14,4,１, ,ダ1800,良,,(栗),崎山博樹,1556,-0.1,3,2,2,38.9,464,+2,B
,"2018. 3.31",阪神,2阪3,1000万,1000万下,3,5,キクノルア,牡,4,浜中俊, 57 ,16,1,１, ,ダ1800,良,,(栗),奥村豊,1524,-0.6,1,1,1,37.1,514,0,
,"2018. 3.31",阪神,2阪3,ｵｰﾌﾟﾝ,コーラルＨ,6,12,モーニン,牡,6,和田竜二,58.5,16,3,１, ,ダ1400,良,,(栗),石坂正,1234,-0.1,,11,8,36.5,530,-8,B
,"2018. 3.31",阪神,2阪3,1000万,仲春特別1000,8,11,ダノンハイパワー,牡,4,Ｍ．デム, 57 ,11,4,１, 内,芝1400,良,,(美),菊沢隆徳,1205,-0.2,,5,5,35.2,494,0,
,"2018. 3.31",阪神,2阪3,500万,アザレア500*,4,4,スーパーフェザー,牡,3,福永祐一, 56 ,8,1,１, 外,芝2400,良,,(栗),友道康夫,2299,-0.4,5,5,3,33.6,474,0,
,"2018. 3.31",阪神,2阪3,ｵｰﾌﾟﾝ,三木ホー,8,8,アスターサムソン,セ,5,林満明, 60 ,9,4,１, ,芝3140,良,,(栗),中竹和也,3320,-0.4,1,1,1,13.5,494,+2,
,"2018. 3.31",阪神,2阪3,500万,500万下,3,5,ワンダーバイファル,牡,7,浜中俊, 57 ,15,4,１, ,ダ1200,良,,(栗),牧田和弥,1126,-0.1,,1,1,37.5,474,+4,
,"2018. 3.31",阪神,2阪3,500万,500万下,5,5,ティーブラッサム,牡,4,西村淳也,54▲,12,3,１, 内,芝2000,良,,(栗),五十嵐忠,1595,-0.1,5,4,2,35.5,526,+2,
,"2018. 3.31",阪神,2阪3,500万,500万下*,4,4,ハーベストムーン,牡,3,福永祐一, 56 ,13,1,１, ,ダ1800,良,,(栗),浅見秀一,1537,-0.8,2,2,2,37.3,512,-2,
,"2018. 3.31",阪神,2阪3,未勝利,未勝利,3,6,アールスター,牡,3,松若風馬, 56 ,16,2,１, 内,芝2000,良,,(栗),杉山晴紀,2013,-0.4,3,3,3,34.5,500,0,
,"2018. 3.31",阪神,2阪3,未勝利,未勝利・牝,4,8,シーリア,牝,3,川田将雅, 54 ,18,2,１, 外,芝1800,良,,(栗),角居勝彦,1474,-0.0,,2,1,34.4,460,+8,
,"2018. 3.31",阪神,2阪3,未勝利,未勝利,1,2,ライリー,牡,3,森裕太朗,54△,16,3,１, ,ダ1200,良,,(栗),森秀行,1137,-0.0,,3,4,36.6,468,+2,
,"2018. 3.31",阪神,2阪3,未勝利,未勝利,3,5,ダノンロイヤル,牡,3,松若風馬, 56 ,15,5,１, ,ダ1800,良,,(栗),千田輝彦,1541,-0.5,2,2,2,38.6,528,+16,
,"2018. 3.25",阪神,2阪2,1000万,1000万下,4,8,ハリケーンバローズ,牡,5,バルジュ, 57 ,16,1,１, ,ダ1800,良,,(栗),角居勝彦,1518,-0.4,3,3,3,37.7,546,-10,
,"2018. 3.25",阪神,2阪2,ｵｰﾌﾟﾝ,六甲Ｓ,4,4,ロジクライ,牡,5,浜中俊, 56 ,10,1,１, 外,芝1600,良,,(栗),須貝尚介,1329,-0.3,,3,3,34.1,510,-4,
,"2018. 3.25",阪神,2阪2,1600万,淀屋橋Ｓ1600,6,10,オールインワン,牡,5,池添謙一, 57 ,14,5,１, 内,芝1200,良,,(栗),浜田多実,1083,-0.5,,1,1,33.9,490,-2,
,"2018. 3.25",阪神,2阪2,1000万,四国新聞1000,1,1,エールデュレーヴ,牝,5,戸崎圭太, 55 ,8,2,１, 内,芝2000,良,,(栗),須貝尚介,2019,-0.0,3,4,4,34.4,444,-2,
,"2018. 3.25",阪神,2阪2,500万,500万下,7,8,カタヨクノテンシ,牡,5,菱田裕二, 57 ,11,6,１, ,ダ1800,良,,(栗),飯田雄三,1540,-0.1,2,1,1,38.1,486,-8,
,"2018. 3.25",阪神,2阪2,500万,500万下*,7,10,メイショウタイシ,牡,3,鮫島克駿, 56 ,13,10,１, ,ダ1400,良,,(栗),安田隆行,1257,-0.0,,2,2,37.7,492,+4,
,"2018. 3.25",阪神,2阪2,未勝利,未勝利,7,10,メイショウロセツ,牡,3,和田翼, 56 ,12,5,１, 外,芝2400,良,,(栗),河内洋,2301,-0.0,2,2,2,34.2,492,+4,
,"2018. 3.25",阪神,2阪2,未勝利,未勝利,3,4,レーヴドリーブ,牝,3,戸崎圭太, 54 ,15,1,１, 外,芝1800,良,,(栗),高野友和,1479,-0.2,,5,5,33.8,464,+2,
