Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2018. 1.13",中山,1中4,1000万,1000万下,4,8,ダイトウキョウ,牡,6,田辺裕信, 57 ,16,2,１, ,芝1200,良,,(美),戸田博文,1086,-0.1,,13,13,34.0,464,-2,
,"2018. 1.13",中山,1中4,ｵｰﾌﾟﾝ,ジャニュ,4,7,ベストマッチョ,セ,5,内田博幸, 56 ,15,2,１, ,ダ1200,良,,(美),手塚貴久,1104,-0.2,,3,3,36.3,490,+8,B
,"2018. 1.13",中山,1中4,1600万,初富士Ｓ1600,7,8,サトノスティング,牡,7,横山典弘, 57 ,10,9,１, ,芝1800,良,,(美),的場均,1495,-0.1,6,5,5,34.4,468,+8,
,"2018. 1.13",中山,1中4,500万,菜の花賞500*,2,2,オハナ,牝,3,石橋脩, 54 ,12,1,１, ,芝1600,良,,(美),堀宣行,1360,-0.2,4,4,4,34.6,412,0,
,"2018. 1.13",中山,1中4,1000万,1000万下,3,5,ハットラブ,牝,4,柴山雄一, 54 ,16,10,１, ,ダ1200,良,,(美),菊沢隆徳,1112,-0.4,,8,7,36.0,480,+28,
,"2018. 1.13",中山,1中4,500万,500万下,3,5,ポップアップスター,牡,4,田辺裕信, 56 ,16,1,１, ,ダ1800,良,,(美),金成貴史,1545,-0.1,14,12,8,38.3,530,+2,
,"2018. 1.13",中山,1中4,未勝利,未勝利,5,10,ムーンライトナイト,牝,3,森泰斗, 54 ,16,4,１, ,芝2000,良,,(美),久保田貴,2030,-0.2,9,9,7,35.1,438,+8,
,"2018. 1.13",中山,1中4,新馬,新馬,5,10,エピックスター,牡,3,柴田善臣, 56 ,16,4,１, ,芝1600,良,*,(美),田村康仁,1371,-0.0,14,9,8,34.9,454,,
,"2018. 1.13",中山,1中4,新馬,新馬・牝,1,2,トウカイパシオン,牝,3,江田照男, 54 ,16,4,１, ,ダ1200,良,,(美),菊川正達,1130,-0.8,,1,1,39.0,440,,
,"2018. 1.13",中山,1中4,未勝利,未勝利,6,12,フォーマイセルフ,牡,3,武士沢友, 56 ,16,1,１, ,ダ1800,良,,(美),小桧山悟,1555,-1.3,1,1,1,38.4,458,-4,
,"2018. 1.13",中山,1中4,未勝利,未勝利・牝,2,3,ノアダイヤモンド,牝,3,柴田大知, 54 ,16,9,１, ,ダ1800,良,*,(美),大江原哲,1577,-0.0,7,7,5,40.1,468,+4,
,"2018. 1.13",中山,1中4,未勝利,未勝利,6,12,ノボベイビー,牡,3,森泰斗, 56 ,16,1,１, ,ダ1200,良,,(美),天間昭一,1132,-0.2,,1,1,38.8,468,0,
,"2018. 1. 8",中山,1中3,500万,500万下,5,9,アドマイヤシナイ,牡,4,田辺裕信, 56 ,16,2,１, ,芝1600,良,,(美),上原博之,1361,-0.1,3,3,3,34.9,464,+2,
,"2018. 1. 8",中山,1中3,ｵｰﾌﾟﾝ,カーバン,6,6,ナックビーナス,牝,5,横山典弘, 54 ,9,1,１, ,芝1200,良,,(美),杉浦宏昭,1083,-0.1,,1,1,34.1,522,+4,
,"2018. 1. 8",中山,1中3,1600万,迎春Ｓ1600,6,6,ノーブルマーズ,牡,5,高倉稜, 57 ,9,1,１, ,芝2200,良,,(栗),宮本博,2169,-0.3,3,2,2,34.9,494,-4,
,"2018. 1. 8",中山,1中3,1000万,成田特Ｈ1000,2,3,ブランシェクール,牝,5,三浦皇成, 54 ,15,5,１, ,ダ2400,良,,(美),高柳瑞樹,2364,-0.0,9,2,2,39.2,508,-8,
,"2018. 1. 8",中山,1中3,ｵｰﾌﾟﾝ,中山新春,7,9,ゼンノトライブ,牡,5,難波剛健, 60 ,11,1,１, ,ダ3200,良,,(栗),浅見秀一,3375,-0.1,3,3,3,13.6,444,+4,
,"2018. 1. 8",中山,1中3,1000万,1000万下,1,2,タガノヴィッター,牡,5,石橋脩, 57 ,16,3,１, ,ダ1200,良,,(栗),牧浦充徳,1120,-0.0,,5,5,37.4,518,+8,
,"2018. 1. 8",中山,1中3,1000万,1000万下,7,14,ビックリシタナモー,牡,4,藤田菜七,53▲,16,2,１, ,ダ1200,良,,(栗),音無秀孝,1120,-0.0,,15,12,36.6,516,+2,
,"2018. 1. 8",中山,1中3,500万,500万下・牝,6,11,ダイワエトワール,牝,4,北村宏司, 54 ,16,1,１, ,ダ1800,良,,(美),鹿戸雄一,1554,-0.0,2,3,3,38.4,528,+6,
,"2018. 1. 8",中山,1中3,500万,500万下*,3,3,オウケンムーン,牡,3,北村宏司, 56 ,12,1,１, ,芝2000,良,,(美),国枝栄,2034,-0.2,4,6,4,35.2,468,+12,
,"2018. 1. 8",中山,1中3,新馬,新馬,4,4,ジョワユーズ,牝,3,津村明秀, 54 ,10,5,１, ,ダ1800,良,,(美),相沢郁,1587,-0.6,8,6,6,39.4,466,,
,"2018. 1. 8",中山,1中3,未勝利,未勝利,4,8,キモンプリンス,牡,3,田辺裕信, 56 ,16,16,１, ,ダ1200,良,,(美),上原博之,1140,-0.1,,14,13,38.0,466,+4,
,"2018. 1. 8",中山,1中3,未勝利,未勝利,2,3,ボールドスパルタン,牡,3,丸山元気, 56 ,16,12,１, ,ダ1800,良,,(美),大和田成,1585,-0.2,4,4,3,39.0,470,+16,
,"2018. 1. 8",中山,1中3,未勝利,未勝利・牝,1,1,コスモフォーミュラ,牝,3,石橋脩, 54 ,16,4,１, ,ダ1200,良,,(美),菊沢隆徳,1138,-0.0,,3,2,39.0,470,+2,
,"2018. 1. 7",中山,1中2,1000万,1000万下,6,11,レッドローゼス,牡,4,蛯名正義, 56 ,16,1,１, ,芝2000,良,,(美),国枝栄,2016,-0.1,7,6,3,35.0,484,+8,
,"2018. 1. 7",中山,1中2,Ｇ３,フェアリG3,7,14,プリモシーン,牝,3,戸崎圭太, 54 ,16,2,１, ,芝1600,良,*,(美),木村哲也,1346,-0.2,9,8,5,34.5,482,+8,
,"2018. 1. 7",中山,1中2,ｵｰﾌﾟﾝ,ポルック,1,2,アルタイル,牡,6,田中勝春, 57 ,16,5,１, ,ダ1800,良,,(美),手塚貴久,1524,-0.2,10,9,6,37.7,494,0,B
,"2018. 1. 7",中山,1中2,1600万,サンライ1600,7,14,アイライン,牝,6,勝浦正樹, 55 ,16,14,１, ,芝1200,良,,(美),高橋裕,1082,-0.1,,15,15,34.1,474,-4,
,"2018. 1. 7",中山,1中2,500万,500万下,2,3,ニーマルサンデー,牡,4,大野拓弥, 56 ,16,1,１, ,ダ1800,良,,(美),田村康仁,1549,-0.0,8,6,4,39.5,474,+6,
,"2018. 1. 7",中山,1中2,500万,500万下,2,4,スリラーインマニラ,セ,5,吉田隼人, 57 ,16,3,１, ,ダ1200,良,,(美),武井亮,1120,-0.0,,6,6,37.2,450,+4,
,"2018. 1. 7",中山,1中2,新馬,新馬,5,9,ダイワギャバン,牡,3,田辺裕信, 56 ,16,1,１, ,芝2000,良,,(美),菊沢隆徳,2046,-0.1,10,7,6,35.6,476,,
,"2018. 1. 7",中山,1中2,未勝利,未勝利,3,6,ハーレムライン,牝,3,大野拓弥, 54 ,16,4,１, ,芝1600,良,,(美),田中清隆,1339,-0.2,2,3,2,35.6,458,-8,
,"2018. 1. 7",中山,1中2,新馬,新馬,6,12,マルブツインパルス,牡,3,勝浦正樹, 56 ,16,3,１, ,ダ1200,良,,(美),杉浦宏昭,1148,-0.3,,5,4,39.2,408,,
,"2018. 1. 7",中山,1中2,未勝利,未勝利,8,16,キングスキャット,牡,3,井上敏樹,55☆,16,9,１, ,ダ1800,良,,(美),和田正一,1580,-0.3,1,1,1,39.8,508,+10,
,"2018. 1. 7",中山,1中2,未勝利,未勝利・牝,8,16,オデュッセイア,牝,3,大野拓弥, 54 ,16,6,１, ,ダ1800,良,,(美),新開幸一,1579,-0.0,9,3,3,40.7,456,-2,
,"2018. 1. 7",中山,1中2,未勝利,未勝利,1,1,アメリカンツイスト,牡,3,松岡正海, 56 ,16,2,１, ,ダ1200,良,,(美),中舘英二,1126,-0.0,,4,4,37.5,482,+8,
,"2018. 1. 6",中山,1中1,1000万,1000万下,7,12,ゴールドサーベラス,牡,6,柴山雄一, 57 ,15,2,１, ,芝1600,良,,(美),清水英克,1346,-0.1,10,10,6,34.9,454,-2,
,"2018. 1. 6",中山,1中1,Ｇ３,中山金杯ＨG3,3,6,セダブリランテス,牡,4,戸崎圭太, 55 ,17,1,１, ,芝2000,良,,(美),手塚貴久,1598,-0.0,2,3,3,35.0,522,+8,
,"2018. 1. 6",中山,1中1,ｵｰﾌﾟﾝ,ジュニア,4,4,テンクウ,牡,3,田辺裕信, 56 ,9,1,１, ,芝1600,良,,(美),奥村武,1382,-0.2,3,3,2,34.1,454,+12,
,"2018. 1. 6",中山,1中1,1600万,招福Ｓ1600,7,14,サクラルコール,牡,7,北村宏司, 57 ,16,10,１, ,ダ1800,良,,(美),田島俊明,1524,-0.2,10,10,9,37.4,494,-4,
,"2018. 1. 6",中山,1中1,1000万,1000万下,5,10,ミッシングリンク,牝,4,武藤雅,51▲,16,3,１, ,ダ1800,良,,(美),斎藤誠,1535,-0.3,1,1,1,36.3,522,+4,
,"2018. 1. 6",中山,1中1,500万,500万下,5,9,ベイビーステップ,牡,4,武藤雅,53▲,16,4,１, ,芝2000,良,,(美),菊川正達,2014,-0.3,9,6,4,34.9,486,+2,
,"2018. 1. 6",中山,1中1,500万,500万下*,2,3,ワカミヤオウジ,牡,3,田辺裕信, 56 ,16,2,１, ,ダ1800,良,,(美),栗田徹,1553,-0.2,13,10,10,39.3,476,-4,
,"2018. 1. 6",中山,1中1,未勝利,未勝利,5,9,クリッパー,牝,3,戸崎圭太, 54 ,16,1,１, ,芝2000,良,,(美),高橋文雅,2017,-0.2,3,3,3,35.8,454,+2,
,"2018. 1. 6",中山,1中1,500万,500万下,2,4,メガポリゴン,牡,4,田中勝春, 56 ,16,5,１, ,ダ1200,良,,(美),宗像義忠,1115,-0.7,,1,1,37.6,536,0,
,"2018. 1. 6",中山,1中1,新馬,新馬・牝,4,7,アトムアストレア,牝,3,北村宏司, 54 ,15,9,１, ,ダ1800,良,,(美),勢司和浩,1577,-0.3,3,3,2,39.8,458,,
,"2018. 1. 6",中山,1中1,未勝利,未勝利,7,14,トーセンゼロス,牡,3,内田博幸, 56 ,16,2,１, ,ダ1800,良,,(美),池上昌和,1564,-0.6,9,6,4,39.5,468,-4,
,"2018. 1. 6",中山,1中1,未勝利,未勝利,8,15,コウギョウブライト,牡,3,戸崎圭太, 56 ,16,1,１, ,ダ1200,良,,(美),伊藤大士,1129,-0.1,,2,2,38.7,462,0,
,2017.12.28,中山,5中9,1000万,ベストウ1000,2,4,エンジニア,牡,4,北村宏司, 57 ,16,4,１, ,芝1800,良,,(美),牧光二,1490,-0.1,5,4,4,35.4,484,-2,
,2017.12.28,中山,5中9,Ｇ１,ホープフG1,4,7,タイムフライヤー,牡,2,Ｃ．デム, 55 ,17,1,１, ,芝2000,良,,(栗),松田国英,2014,-0.2,16,16,9,35.5,456,-4,
,2017.12.28,中山,5中9,1000万,ヤングジ1000,4,6,メイプルレインボー,牡,5,森裕太朗, 57 ,14,4,１, ,ダ1800,良,,(美),高市圭二,1540,-0.0,9,7,4,39.9,494,-2,
,2017.12.28,中山,5中9,500万,エスペラ500*,8,16,オーヴァーライト,牡,2,内田博幸, 55 ,16,9,１, ,ダ1200,良,,(美),手塚貴久,1118,-0.1,,4,3,37.9,484,+2,
,2017.12.28,中山,5中9,500万,ヤングジ500,2,2,フリージングレイン,牡,3,荻野極, 56 ,14,1,１, ,芝2000,良,,(美),古賀慎明,2015,-1.2,4,3,2,38.0,520,+4,
,2017.12.28,中山,5中9,500万,500万下,8,15,タイセイストーム,牡,5,石橋脩, 57 ,16,4,１, ,ダ1800,良,,(美),新開幸一,1541,-0.3,1,1,1,38.5,498,+6,
,2017.12.28,中山,5中9,新馬,新馬,5,9,ケイアイマリブ,牡,2,野中悠太,52▲,16,9,１, ,ダ1200,良,,(美),和田正道,1134,-0.2,,2,1,38.8,466,,
,2017.12.28,中山,5中9,新馬,新馬,7,14,レッドイリーゼ,牝,2,松岡正海, 54 ,16,2,１, ,芝1600,良,,(美),手塚貴久,1366,-0.2,10,9,8,35.2,454,,
,2017.12.28,中山,5中9,未勝利,未勝利*,8,16,デルマアブサン,牡,2,村田一誠, 55 ,16,2,１, ,ダ1800,良,,(美),藤原辰雄,1574,-0.0,7,9,7,39.8,466,+4,
,2017.12.28,中山,5中9,未勝利,未勝利*,6,11,ブレステイキング,牡,2,Ｍ．デム, 55 ,16,2,１, ,芝1800,良,,(美),堀宣行,1501,-0.2,5,6,4,36.2,482,-2,
,2017.12.28,中山,5中9,未勝利,未勝利・牝*,4,7,レセディラローナ,牝,2,丸田恭介, 54 ,16,2,１, ,ダ1800,良,,(美),奥村武,1568,-0.5,5,5,2,39.9,512,+6,
,2017.12.28,中山,5中9,未勝利,未勝利*,2,4,コウユーホクト,牡,2,蛯名正義, 55 ,16,1,１, ,ダ1200,良,,(美),竹内正洋,1133,-0.1,,3,2,38.0,504,+2,
,2017.12.24,中山,5中8,1000万,クリスマ1000,7,13,ダイメイフジ,牡,3,ムーア, 56 ,16,1,１, ,芝1200,良,,(栗),森田直行,1090,-0.1,,14,12,34.2,510,0,
,2017.12.24,中山,5中8,Ｇ１,有馬記念G1,1,2,キタサンブラック,牡,5,武豊, 57 ,16,1,１, ,芝2500,良,,(栗),清水久詞,2336,-0.2,1,1,1,35.2,540,-2,
,2017.12.24,中山,5中8,1600万,フェアウ1600,2,3,ヒカリブランデー,牡,6,北村宏司, 57 ,16,4,１, ,ダ1200,良,*,(美),池上昌弘,1114,-0.0,,7,6,36.8,488,0,
,2017.12.24,中山,5中8,1000万,グッドＨ1000,2,2,フェイズベロシティ,牝,4,Ｃ．デム, 54 ,14,4,１, ,芝2500,良,,(美),萩原清,2360,-0.0,12,11,8,34.7,444,+4,
,2017.12.24,中山,5中8,ｵｰﾌﾟﾝ,クリスマ,7,12,タイセイプライド,牡,2,Ｍ．デム, 56 ,15,1,１, ,芝1200,良,,(栗),西村真幸,1090,-0.1,,7,4,34.2,504,-18,
,2017.12.24,中山,5中8,500万,500万下,7,13,シャインヴィットゥ,牡,3,武藤雅,53▲,16,1,１, ,ダ1200,良,,(美),小野次郎,1116,-0.3,,2,2,37.2,474,+6,
,2017.12.24,中山,5中8,500万,500万下・牝,5,10,アズレージョ,牝,3,ルメール, 54 ,16,1,１, ,ダ1800,良,,(美),小西一男,1554,-0.1,9,6,4,39.6,462,+12,
,2017.12.24,中山,5中8,新馬,新馬,8,16,ウイングセクション,牡,2,江田照男, 55 ,18,9,１, ,芝2000,良,*,(美),田中剛,2062,-0.2,6,3,2,35.6,484,,
,2017.12.24,中山,5中8,未勝利,未勝利*,8,16,アルーシャ,牝,2,ルメール, 54 ,16,1,１, ,芝1600,良,,(美),藤沢和雄,1361,-0.1,6,3,3,35.7,430,+10,
,2017.12.24,中山,5中8,未勝利,未勝利*,6,11,ロードネプチューン,牡,2,三浦皇成, 55 ,16,1,１, ,ダ1200,良,,(美),高柳瑞樹,1132,-0.2,,4,4,38.3,472,+2,B
,2017.12.24,中山,5中8,未勝利,未勝利*,8,15,ギガバッケン,牡,2,西田雄一, 55 ,16,1,１, ,ダ1800,良,,(美),中川公成,1583,-0.4,1,1,1,39.7,544,+2,
,2017.12.24,中山,5中8,未勝利,未勝利*,5,9,シキシマ,牡,2,木幡初也,54☆,16,5,１, ,ダ1200,良,,(美),小桧山悟,1133,-0.3,,9,7,37.7,486,+2,
,2017.12.23,中山,5中7,500万,500万下,3,6,ジェイケイオジョウ,牝,3,蛯名正義, 54 ,16,9,１, ,芝1200,良,,(美),堀井雅広,1095,-0.0,,7,6,35.5,458,+4,
,2017.12.23,中山,5中7,1600万,グレイＨ1600,1,1,パフォーマプロミス,牡,5,戸崎圭太, 56 ,16,1,１, ,芝2500,良,,(栗),藤原英昭,2341,-0.1,4,4,4,34.9,452,0,
,2017.12.23,中山,5中7,ＪＧ１,中山大障JG1,4,7,オジュウチョウサン,牡,6,石神深一, 63 ,15,1,１, ,芝4100,良,,(美),和田正一,4361,-0.1,2,2,2,13.5,506,-2,
,2017.12.23,中山,5中7,500万,ノエル賞500,4,7,レッドイグニス,セ,4,田辺裕信, 57 ,16,3,１, ,芝1600,良,,(美),鹿戸雄一,1341,-0.6,2,2,2,35.1,466,+10,
,2017.12.23,中山,5中7,1000万,舞浜特別1000,5,9,スズカグラーテ,牝,3,長岡禎仁, 54 ,16,3,１, ,ダ1200,良,*,(美),柄崎孝,1116,-0.0,,5,5,37.0,460,+6,
,2017.12.23,中山,5中7,500万,500万下,8,15,オメガドラクロワ,牡,3,石橋脩, 55 ,16,1,１, ,ダ2500,良,,(美),堀宣行,2431,-0.0,6,2,2,39.2,466,+20,
,2017.12.23,中山,5中7,新馬,新馬,1,1,ルタンメルヴェイユ,牝,2,石橋脩, 54 ,16,2,１, ,ダ1200,良,,(美),斎藤誠,1140,-0.2,,1,1,38.4,468,,
,2017.12.23,中山,5中7,新馬,新馬,2,4,ワカミヤオウジ,牡,2,田辺裕信, 55 ,16,3,１, ,ダ1800,良,,(美),栗田徹,1563,-0.2,3,2,2,38.0,480,,
,2017.12.23,中山,5中7,未勝利,未勝利*,5,10,カラリエーヴァ,牝,2,戸崎圭太, 54 ,18,5,１, ,芝2000,良,,(美),中川公成,2034,-0.2,2,2,2,36.9,482,-6,
,2017.12.23,中山,5中7,未勝利,未勝利*,6,11,セイウンミツコ,牝,2,三浦皇成, 54 ,16,5,１, ,芝1200,良,,(美),杉浦宏昭,1099,-0.1,,3,3,36.3,446,+2,
,2017.12.23,中山,5中7,未勝利,未勝利*,6,12,ミッキーポジション,牡,2,菊沢一樹,52▲,16,2,１, ,ダ1800,良,,(美),菊沢隆徳,1564,-1.0,14,9,5,39.5,498,+10,
,2017.12.23,中山,5中7,未勝利,未勝利・牝*,5,10,エリーナハーラー,牝,2,シュミノ, 54 ,16,2,１, ,ダ1200,良,,(美),栗田徹,1132,-0.2,,1,1,38.7,462,-6,
,2017.12.17,中山,5中6,1000万,1000万下,5,10,ミッキーグローリー,牡,4,ボウマン, 57 ,16,1,１, ,芝1600,良,,(美),国枝栄,1341,-0.5,6,7,8,34.8,544,+2,
,2017.12.17,中山,5中6,ｵｰﾌﾟﾝ,ディセン,4,4,マイネルハニー,牡,4,柴田大知, 56 ,12,3,１, ,芝1800,良,,(美),栗田博憲,1478,-0.1,2,2,2,35.4,482,+4,
,2017.12.17,中山,5中6,1600万,南総ＳＨ1600,6,11,アレスバローズ,牡,5,Ｍ．デム, 56 ,16,1,１, ,芝1200,良,,(栗),角田晃一,1084,-0.2,,13,8,34.4,490,-2,
,2017.12.17,中山,5中6,1000万,香取特別1000,7,12,マイネルクラース,牡,3,柴田大知, 55 ,14,1,１, ,ダ2400,良,,(美),高木登,2374,-0.2,12,10,3,38.7,460,0,
,2017.12.17,中山,5中6,500万,500万下,6,12,エビスリアン,牡,4,ボウマン, 57 ,16,5,１, ,ダ1200,良,,(美),加藤征弘,1122,-0.3,,5,3,37.7,480,+6,B
,2017.12.17,中山,5中6,500万,500万下*,5,8,タイキフェルヴール,牡,2,戸崎圭太, 55 ,15,2,１, ,ダ1800,良,,(栗),牧浦充徳,1567,-0.0,9,5,3,38.6,484,+4,
,2017.12.17,中山,5中6,新馬,新馬・牝,3,6,アングレーム,牝,2,江田照男, 54 ,16,3,１, ,芝1600,良,,(美),矢野英一,1359,-0.4,2,2,2,36.4,438,,
,2017.12.17,中山,5中6,新馬,新馬,4,4,シークエル,牝,2,大野拓弥, 54 ,12,2,１, ,ダ1800,良,,(美),菊沢隆徳,2005,-0.0,3,4,2,38.9,524,,
,2017.12.17,中山,5中6,未勝利,未勝利*,1,2,ライトカラカゼ,牡,2,大野拓弥, 55 ,17,3,１, ,芝2000,良,,(美),相沢郁,2038,-0.0,2,3,3,36.1,466,-8,
,2017.12.17,中山,5中6,未勝利,未勝利*,8,14,マルターズルーメン,牝,2,柴田善臣, 54 ,15,5,１, ,芝1600,良,,(美),堀井雅広,1355,-0.0,3,3,3,35.5,414,-6,
,2017.12.17,中山,5中6,未勝利,未勝利*,1,1,エクレアハンター,牡,2,石橋脩, 55 ,16,3,１, ,ダ1800,良,,(美),大和田成,1577,-1.1,1,1,1,40.7,454,+8,
,2017.12.17,中山,5中6,未勝利,未勝利*,2,4,マリノディアナ,牝,2,武藤雅,51▲,16,1,１, ,ダ1200,良,,(美),水野貴広,1136,-0.3,,2,2,38.9,434,+6,
,2017.12.16,中山,5中5,1000万,1000万下・牝,8,17,メイズオブオナー,牝,3,Ｃ．デム, 54 ,18,4,１, ,芝2000,良,,(栗),藤原英昭,2001,-0.1,13,13,10,34.6,454,-6,
,2017.12.16,中山,5中5,Ｇ３,ターコイＨG3,4,8,ミスパンテール,牝,3,横山典弘, 53 ,16,5,１, ,芝1600,良,,(栗),昆貢,1342,-0.0,9,9,10,34.2,500,-4,
,2017.12.16,中山,5中5,1600万,仲冬Ｓ1600,6,9,スピーディクール,牡,3,横山典弘, 56 ,13,3,１, ,ダ1800,良,,(美),石栗龍彦,1540,-0.1,1,2,2,38.2,496,+12,
,2017.12.16,中山,5中5,500万,ひいらぎ500*,5,10,マイネルキャドー,牡,2,柴田大知, 55 ,16,6,１, ,芝1600,良,,(美),矢野英一,1347,-0.2,1,1,1,35.3,472,-2,
,2017.12.16,中山,5中5,1000万,1000万下,7,13,レレマーマ,牡,5,戸崎圭太, 57 ,16,1,１, ,ダ1200,良,,(美),国枝栄,1108,-0.6,,2,2,36.9,532,-4,B
,2017.12.16,中山,5中5,500万,500万下,2,3,ビークイック,牡,4,蛯名正義, 57 ,16,6,１, ,ダ1800,良,,(美),田中清隆,1542,-0.5,2,2,1,37.8,476,0,
,2017.12.16,中山,5中5,新馬,新馬,2,3,スーパーアキラ,牡,2,Ｃ．デム, 55 ,16,1,１, ,ダ1200,良,,(美),矢野英一,1133,-0.5,,1,1,37.5,506,,
,2017.12.16,中山,5中5,新馬,新馬,3,6,イェッツト,牡,2,和田竜二, 55 ,16,6,１, ,芝1800,良,,(美),金成貴史,1517,-0.1,6,4,5,34.8,466,,
,2017.12.16,中山,5中5,未勝利,未勝利*,1,1,コスモロブロイ,牡,2,シュミノ, 55 ,16,2,１, ,ダ1800,良,,(美),伊藤伸一,1571,-0.2,4,4,3,39.0,522,0,B
,2017.12.16,中山,5中5,未勝利,未勝利*,5,9,イランカラプテ,牝,2,田辺裕信, 54 ,16,2,１, ,芝1200,良,,(美),小野次郎,1100,-0.1,,1,1,36.3,410,-6,
,2017.12.16,中山,5中5,未勝利,未勝利・牝*,7,14,ミラクルブラッド,牝,2,津村明秀, 54 ,16,3,１, ,ダ1800,良,,(美),相沢郁,1588,-0.8,3,2,2,38.0,450,-14,B
,2017.12.16,中山,5中5,未勝利,未勝利*,5,10,マイネルレヴリー,牡,2,柴田大知, 55 ,16,2,１, ,ダ1200,良,,(美),栗田博憲,1135,-0.0,,9,7,38.4,448,-6,
,2017.12.10,中山,5中4,1000万,1000万下,5,10,フクノグローリア,牝,5,二本柳壮, 55 ,16,6,１, ,芝1200,良,*,(美),杉浦宏昭,1088,-0.0,,8,7,33.7,474,+2,
,2017.12.10,中山,5中4,Ｇ３,カペラＳG3,8,16,ディオスコリダー,牡,3,津村明秀, 55 ,16,4,１, ,ダ1200,良,,(栗),高橋義忠,1110,-0.1,,5,7,36.6,496,-6,
,2017.12.10,中山,5中4,1600万,美浦ＳＨ1600,8,10,テオドール,牡,4,シュミノ, 56 ,11,2,１, ,芝1800,良,*,(美),国枝栄,1471,-0.1,1,1,1,36.7,546,-2,
,2017.12.10,中山,5中4,500万,黒松賞500*,4,6,タイセイアベニール,牡,2,田辺裕信, 55 ,15,2,１, ,芝1200,良,,(栗),西村真幸,1095,-0.0,,8,3,34.8,466,+8,
,2017.12.10,中山,5中4,1000万,1000万下,4,8,フェニックスマーク,牡,3,横山典弘, 56 ,16,1,１, ,ダ1800,良,,(美),田島俊明,1525,-0.2,6,5,5,38.0,548,+18,
,2017.12.10,中山,5中4,500万,500万下,5,9,ナリノメジャー,牝,3,田辺裕信, 54 ,16,3,１, ,ダ1200,良,*,(美),上原博之,1123,-0.0,,6,5,37.0,476,+12,
,2017.12.10,中山,5中4,新馬,新馬,2,3,ディサーニング,牡,2,内田博幸, 55 ,15,1,１, ,ダ1800,良,,(美),加藤征弘,1583,-0.3,3,2,2,40.8,496,,
,2017.12.10,中山,5中4,新馬,新馬,6,11,トーセンウィナー,牝,2,江田照男, 54 ,16,13,１, ,芝1800,良,,(美),田村康仁,1533,-0.3,2,2,2,35.0,478,,
,2017.12.10,中山,5中4,未勝利,未勝利*,3,3,レンジストライク,牡,2,蛯名正義, 55 ,14,1,１, ,ダ1800,良,,(美),武井亮,1584,-0.2,10,6,3,38.7,506,-2,
,2017.12.10,中山,5中4,未勝利,未勝利*,3,5,サラーブ,牝,2,シュミノ, 54 ,18,1,１, ,芝2000,良,,(美),木村哲也,2026,-0.4,2,2,2,35.6,494,+12,
,2017.12.10,中山,5中4,未勝利,未勝利・牝*,1,1,フレッシビレ,牝,2,三浦皇成, 54 ,14,1,１, ,ダ1800,良,,(美),藤原辰雄,1585,-0.3,1,1,1,40.3,490,-2,
,2017.12.10,中山,5中4,未勝利,未勝利*,2,4,フェリーチェ,牝,2,横山典弘, 54 ,16,1,１, ,ダ1200,良,,(美),菊沢隆徳,1126,-0.3,,5,5,38.1,444,-8,
,"2017.12. 9",中山,5中3,500万,500万下,4,7,アオイシンゴ,牡,3,内田博幸, 56 ,16,4,１, ,芝1800,良,,(美),古賀慎明,1495,-0.1,2,2,3,34.7,486,+6,
,"2017.12. 9",中山,5中3,ｵｰﾌﾟﾝ,師走ＳＨ,2,3,ディアデルレイ,牡,6,勝浦正樹, 56 ,16,6,１, ,ダ1800,良,,(美),牧光二,1520,-0.7,1,1,1,37.1,506,+8,B
,"2017.12. 9",中山,5中3,1600万,アクアラ1600,6,12,ベック,牡,6,田辺裕信, 57 ,16,5,１, ,ダ1200,良,,(栗),牧浦充徳,1112,-0.1,,11,10,36.4,506,0,
,"2017.12. 9",中山,5中3,1000万,霞ヶ浦特1000,8,12,クラウンディバイダ,牡,4,大野拓弥, 57 ,12,3,１, ,芝1800,良,,(美),斎藤誠,1487,-0.6,2,2,1,35.3,472,+8,
,"2017.12. 9",中山,5中3,1000万,1000万下,7,14,リモンディ,牡,3,シュミノ, 55 ,16,2,１, ,ダ1200,良,,(美),木村哲也,1112,-0.1,,1,2,36.8,534,+8,
,"2017.12. 9",中山,5中3,500万,500万下,2,3,ランニングウインド,牡,3,菅原隆一, 56 ,16,16,１, ,ダ1800,良,,(美),中川公成,1544,-0.2,11,12,9,38.3,480,-8,
,"2017.12. 9",中山,5中3,新馬,新馬,5,7,オーロリンチェ,牝,2,大野拓弥, 54 ,14,1,１, ,ダ1200,良,,(美),高木登,1119,-0.1,,1,1,37.1,482,,
,"2017.12. 9",中山,5中3,新馬,新馬,7,13,ツヅミモン,牝,2,戸崎圭太, 54 ,15,1,１, ,芝1600,良,,(栗),藤岡健一,1362,-0.0,2,3,2,35.0,540,,
,"2017.12. 9",中山,5中3,未勝利,未勝利・牝*,2,3,エフティアテナ,牝,2,蛯名正義, 54 ,16,2,１, ,芝1800,良,,(美),金成貴史,1492,-0.0,2,2,2,35.8,426,+2,
