Ｍ,日付(yyyy.mm.dd),場所,開催,クラス名,レース名,枠番,馬番,馬名,性別,年齢,騎手,斤量,頭数,人気,着順,芝(内・外),距離,馬場状態,多頭出し,所属,調教師,走破タイム,着差,2角,3角,4角,上り3F,馬体重,馬体重増減,ブリンカー
,"2018. 4.15",福島,1福4,500万,500万下・牝,2,3,アンネリース,牝,4,黛弘人, 55 ,16,10,１, ,芝1800,稍,,(美),尾関知人,1502,-0.5,3,3,4,36.8,482,+8,
,"2018. 4.15",福島,1福4,未勝利,未勝利,4,7,アークカンパネラ,牡,3,津村明秀, 56 ,15,4,１, ,ダ1700,稍,,(美),矢野英一,1502,-0.2,1,1,1,39.7,468,-8,B
,"2018. 4.15",福島,1福4,未勝利,障害未勝利,4,5,ニシノスマッシュ,牡,4,大江原圭, 59 ,14,13,１, ,芝2750,稍,,(美),根本康広,3068,-0.3,1,2,3,13.6,440,0,
,"2018. 4.15",福島,1福4,未勝利,障害未勝利,2,2,ルー,牡,8,山本康志, 60 ,14,6,１, ,芝2750,稍,,(美),奥村武,3063,-0.1,9,7,6,13.5,460,-12,
,"2018. 4.15",福島,1福4,未勝利,未勝利・牝,3,4,アポロレイア,牝,3,横山武史,51▲,15,1,１, ,ダ1700,稍,,(美),鈴木伸尋,1481,-1.5,1,1,1,38.6,454,-2,
,"2018. 4.15",福島,1福4,未勝利,未勝利,2,3,アイアムヒメ,牝,3,木幡巧也,53☆,16,1,１, ,芝1200,稍,,(美),菊川正達,1118,-0.4,,2,2,36.2,452,+10,
,"2018. 4.15",福島,1福4,未勝利,未勝利,5,10,カポラヴォーロ,牡,3,川須栄彦, 56 ,16,2,１, ,ダ1150,稍,,(美),和田正一,1109,-0.2,,5,4,38.0,490,-2,
,"2018. 4.14",福島,1福3,500万,飯盛山特500,1,1,キングパール,牡,6,津村明秀, 57 ,11,3,１, ,芝2000,良,,(美),田中博康,2027,-0.6,1,1,1,35.7,476,-4,
,"2018. 4.14",福島,1福3,1000万,ラジオ福1000,7,14,ストロベリームーン,牝,4,吉田隼人, 55 ,16,2,１, ,ダ1150,良,,(栗),庄野靖志,1087,-0.0,,6,8,37.2,440,-4,
,"2018. 4.14",福島,1福3,500万,雪うさぎ500*,4,8,ウィズ,牡,3,吉田隼人, 56 ,16,1,１, ,芝1200,良,,(栗),清水久詞,1103,-0.0,,3,2,36.4,466,-10,
,"2018. 4.14",福島,1福3,500万,500万下,2,3,シンコーマーチャン,牡,4,丸山元気, 57 ,15,2,１, ,ダ1700,良,,(美),土田稔,1476,-0.0,1,1,1,38.6,490,+4,B
,"2018. 4.14",福島,1福3,500万,500万下,1,1,クラウンアゲン,牝,5,岩部純二, 55 ,16,4,１, ,芝1200,良,,(美),萱野浩二,1102,-0.3,,9,6,35.7,440,+4,
,"2018. 4.14",福島,1福3,500万,500万下・牝,8,14,サウンドマジック,牝,4,藤田菜七,52▲,15,7,１, ,ダ1700,良,,(美),和田正一,1476,-0.0,1,1,1,38.7,434,-2,
,"2018. 4.14",福島,1福3,未勝利,未勝利・若,3,5,イペルラーニオ,牡,3,山田敬士,53▲,16,4,１, ,芝2000,良,,(栗),矢作芳人,2033,-0.0,6,2,2,36.8,470,-6,
,"2018. 4.14",福島,1福3,未勝利,未勝利,6,11,ニシノキントウン,牡,3,津村明秀, 56 ,16,2,１, ,芝1200,良,,(栗),北出成人,1103,-0.2,,4,4,35.1,452,-4,
,"2018. 4.14",福島,1福3,未勝利,未勝利,1,2,グレンガリー,牡,3,津村明秀, 56 ,16,1,１, ,芝1800,良,,(美),萩原清,1506,-0.2,8,7,7,35.8,438,0,
,"2018. 4.14",福島,1福3,未勝利,未勝利,5,8,マイヨヴェール,牡,3,横山和生, 56 ,15,13,１, ,ダ1700,良,,(栗),飯田祐史,1491,-0.1,6,5,5,38.8,536,0,
,"2018. 4.14",福島,1福3,未勝利,未勝利・牝,7,14,ジュリーハーツ,牝,3,秋山真一, 54 ,16,7,１, ,芝1200,良,,(美),池上昌和,1107,-0.0,,3,3,36.5,468,-6,
,"2018. 4.14",福島,1福3,未勝利,未勝利,4,7,ブラックピクシー,牝,3,城戸義政, 54 ,16,3,１, ,ダ1150,良,,(栗),荒川義之,1092,-0.2,,1,1,37.1,516,-4,
,"2018. 4. 8",福島,1福2,500万,喜多方特500,8,16,トーセンアルバータ,牝,5,黛弘人, 55 ,16,2,１, ,芝1200,良,,(美),古賀史生,1105,-0.1,,2,2,36.1,482,-4,B
,"2018. 4. 8",福島,1福2,1000万,米沢特Ｈ1000,3,4,ローレルリーベ,牡,4,嘉藤貴行, 54 ,15,5,１, ,ダ1700,良,*,(美),奥平雅士,1457,-0.2,4,4,5,38.3,508,-6,
,"2018. 4. 8",福島,1福2,500万,浄土平特500,2,4,ヤマニンリュウセイ,牡,5,丸山元気, 57 ,16,2,１, ,芝2000,良,,(美),栗田博憲,2015,-0.2,3,3,3,36.7,482,+2,
,"2018. 4. 8",福島,1福2,500万,500万下・牝,8,16,スパイチャクラ,牝,5,丸山元気, 55 ,16,1,１, ,芝1200,良,,(栗),西浦勝一,1097,-0.3,,3,2,35.5,462,0,
,"2018. 4. 8",福島,1福2,500万,500万下・若,8,13,ブレーヴブラッド,牡,6,横山武史,54▲,14,4,１, ,ダ1150,良,,(栗),高柳大輔,1099,-0.0,,8,5,37.1,474,+4,
,"2018. 4. 8",福島,1福2,未勝利,未勝利,1,1,デクレアラー,牡,3,川又賢治,53▲,16,1,１, ,芝1800,良,,(栗),鮫島一歩,1499,-0.1,4,4,7,36.7,464,0,
,"2018. 4. 8",福島,1福2,未勝利,未勝利,7,13,サンライズカナロア,牡,3,中井裕二, 56 ,16,4,１, ,ダ1150,良,,(栗),安田隆行,1107,-0.2,,3,3,37.5,460,+8,
,"2018. 4. 8",福島,1福2,未勝利,未勝利・牝,1,1,マルーンエンブレム,牝,3,藤田菜七,51▲,16,5,１, ,芝2000,良,,(美),小島茂之,2034,-0.2,14,11,8,36.0,380,-12,
,"2018. 4. 8",福島,1福2,未勝利,障害未勝利,3,3,パッシングブリーズ,牡,7,難波剛健, 60 ,14,7,１, ,芝2750,良,,(栗),浅見秀一,3042,-0.5,4,3,1,13.4,484,-2,
,"2018. 4. 8",福島,1福2,500万,500万下,4,6,メイショウタカトラ,牡,4,城戸義政, 57 ,15,1,１, ,ダ1700,良,,(栗),荒川義之,1470,-0.6,1,1,1,38.6,488,-4,
,"2018. 4. 8",福島,1福2,未勝利,未勝利,5,10,ディアサルファー,牝,3,宮崎北斗, 54 ,16,3,１, ,芝1200,良,,(美),菊川正達,1110,-0.2,,2,2,35.9,472,-8,
,"2018. 4. 8",福島,1福2,未勝利,未勝利,3,5,クリムズンフラッグ,牡,3,宮崎北斗, 56 ,15,1,１, ,ダ1700,良,,(美),青木孝文,1489,-0.0,3,4,3,38.7,512,-10,
,"2018. 4. 7",福島,1福1,500万,川俣特別500,5,9,タガノガジュマル,牡,5,丸山元気, 57 ,16,7,１, ,芝1800,良,,(栗),本田優,1501,-0.0,14,13,13,36.3,414,-10,
,"2018. 4. 7",福島,1福1,1000万,吾妻小富1000,7,13,エリシェヴァ,牝,5,津村明秀, 55 ,16,5,１, ,芝1200,良,,(栗),角田晃一,1095,-0.2,,7,7,35.8,486,-14,B
,"2018. 4. 7",福島,1福1,500万,ひめさゆ500*,2,2,ロードアクシス,牡,3,酒井学, 56 ,10,1,１, ,芝2000,良,,(栗),奥村豊,2026,-0.0,5,6,3,36.7,450,-2,
,"2018. 4. 7",福島,1福1,500万,500万下,8,15,スフェーン,牡,5,丸山元気, 57 ,16,4,１, ,ダ1150,良,,(美),小西一男,1100,-0.2,,10,12,37.6,454,-12,
,"2018. 4. 7",福島,1福1,未勝利,未勝利,6,12,ノチェブランカ,牝,3,丸山元気, 54 ,16,11,１, ,芝2600,良,,(美),国枝栄,2436,-0.4,5,2,1,36.6,432,-10,
,"2018. 4. 7",福島,1福1,未勝利,未勝利・牝,7,13,コケット,牝,3,津村明秀, 54 ,16,1,１, ,ダ1150,良,,(美),竹内正洋,1105,-0.1,,1,1,38.5,496,-8,
,"2018. 4. 7",福島,1福1,500万,500万下・若,6,8,ダンツチェック,牝,5,森裕太朗,53△,13,3,１, ,ダ1700,良,,(栗),山内研二,1470,-0.0,12,7,5,38.0,508,-6,
,"2018. 4. 7",福島,1福1,ｵｰﾌﾟﾝ,障害・オープ,7,12,ミュートエアー,牡,5,五十嵐雄, 60 ,14,1,１, ,芝2750,良,,(美),岩戸孝樹,3013,-1.7,2,2,1,13.2,458,-2,
,"2018. 4. 7",福島,1福1,未勝利,障害未勝利,7,11,サーストンコラルド,牡,7,北沢伸也, 60 ,14,2,１, ,芝2750,良,,(栗),橋田満,3034,-1.9,6,1,1,13.3,468,+6,
,"2018. 4. 7",福島,1福1,500万,500万下・牝,6,9,メイショウナゴミ,牝,6,菊沢一樹,52▲,14,5,１, ,ダ1700,良,,(栗),南井克巳,1478,-0.1,10,11,7,38.7,456,+2,
,"2018. 4. 7",福島,1福1,未勝利,未勝利,1,1,カスタネアエメ,牡,3,富田暁,53▲,16,8,１, ,芝1200,良,,(栗),角田晃一,1105,-0.2,,4,3,35.8,476,,
,"2018. 4. 7",福島,1福1,未勝利,未勝利,6,11,テーオールチア,牝,3,川又賢治,51▲,15,5,１, ,ダ1700,良,,(栗),奥村豊,1488,-0.6,2,2,1,39.5,476,-4,
,2017.11.19,福島,3福6,500万,飯坂温泉500,2,3,スナークスカイ,牡,4,鮫島克駿, 57 ,16,5,１, ,芝1200,良,,(栗),川村禎彦,1097,-0.0,,4,3,34.5,444,-4,
,2017.11.19,福島,3福6,ｵｰﾌﾟﾝ,福島民友,8,14,ディアデルレイ,牡,6,勝浦正樹, 57 ,14,2,１, ,ダ1700,良,,(美),牧光二,1451,-0.3,5,2,2,37.4,498,-8,B
,2017.11.19,福島,3福6,500万,土湯温泉500,4,8,キューンハイト,牝,3,丹内祐次, 53 ,16,6,１, ,芝1800,良,,(美),宗像義忠,1491,-0.2,10,9,10,35.8,418,-6,
,2017.11.19,福島,3福6,500万,500万下,6,12,ジョイフル,牡,3,木幡巧也,55☆,16,1,１, ,芝1200,良,,(美),小島太,1096,-0.2,,2,2,34.7,504,-2,
,2017.11.19,福島,3福6,500万,500万下,5,9,ショウナンカイドウ,牡,4,藤懸貴志, 57 ,16,5,１, ,ダ1150,良,,(栗),高野友和,1084,-0.5,,1,1,37.0,530,+8,B
,2017.11.19,福島,3福6,500万,500万下,2,3,ミルトプレスト,牡,3,吉田隼人, 55 ,16,4,１, ,芝2600,良,,(美),佐藤吉勝,2400,-0.0,2,1,1,36.1,512,+6,
,2017.11.19,福島,3福6,500万,500万下・若,7,13,フィルムフランセ,牝,3,横山武史,50▲,15,1,１, ,ダ1700,良,,(栗),牧浦充徳,1473,-0.0,4,4,3,37.8,484,0,
,2017.11.19,福島,3福6,未勝利,障害未勝利,2,2,エアカーディナル,牡,6,高田潤, 60 ,14,3,１, ,芝2770,良,,(栗),笹田和秀,3013,-0.0,6,7,6,13.1,490,-4,
,2017.11.19,福島,3福6,未勝利,障害未勝利,1,1,マイネルヴォーダン,牡,5,山本康志, 60 ,14,6,１, ,芝2770,良,,(美),伊藤圭三,3025,-0.7,1,1,1,13.2,518,0,
,2017.11.19,福島,3福6,500万,500万下・牝,5,9,ペイシャオブワキア,牝,3,吉田隼人, 53 ,15,6,１, ,ダ1700,良,,(美),蛯名利弘,1470,-0.0,3,4,3,39.3,442,-14,
,2017.11.19,福島,3福6,500万,500万下,7,11,シフォンカール,牝,4,菊沢一樹,52▲,14,10,１, ,ダ2400,良,,(美),奥平雅士,2354,-0.2,8,6,4,40.1,438,-10,
,2017.11.19,福島,3福6,未勝利,未勝利*,4,6,シゲルホウレンソウ,牡,2,勝浦正樹, 55 ,15,1,１, ,ダ1700,良,,(栗),五十嵐忠,1478,-0.1,1,1,1,40.0,490,-4,
,2017.11.18,福島,3福5,500万,高湯温泉500,3,6,メイショウフェイク,牡,5,菱田裕二, 57 ,16,3,１, ,芝2000,良,,(美),奥平雅士,2007,-0.3,2,2,1,35.3,500,-2,
,2017.11.18,福島,3福5,1000万,フルーＨ1000,7,13,メイショウキトラ,牡,6,鮫島良太, 53 ,16,9,１, ,芝2600,良,,(栗),牧浦充徳,2405,-0.0,14,11,7,35.1,490,-2,
,2017.11.18,福島,3福5,500万,伊達特別500,6,10,サウスザスナイパー,牡,3,菊沢一樹, 55 ,15,2,１, ,ダ1700,良,,(栗),加用正,1460,-0.1,2,2,2,37.7,524,-4,
,2017.11.18,福島,3福5,500万,500万下,3,5,ロジベスト,牡,3,吉田隼人, 56 ,16,5,１, ,芝1200,良,,(美),古賀慎明,1093,-0.0,,2,2,35.0,494,+14,
,2017.11.18,福島,3福5,500万,500万下・若,4,7,シャンティローザ,牝,3,鮫島克駿,52☆,16,7,１, ,芝1800,良,*,(栗),松永幹夫,1473,-0.1,7,8,8,35.1,456,0,
,2017.11.18,福島,3福5,500万,500万下・牝,6,11,ジョンブリアン,牝,4,津村明秀, 55 ,16,2,１, ,芝1200,良,,(美),高柳瑞樹,1095,-0.1,,9,8,34.8,464,-2,
,2017.11.18,福島,3福5,500万,500万下,7,14,ラピッドライズ,牝,4,井上敏樹,54☆,16,3,１, ,ダ1150,良,,(美),斎藤誠,1090,-0.3,,1,1,36.7,492,+2,
,2017.11.18,福島,3福5,新馬,新馬,6,6,ロサグラウカ,牝,2,石橋脩, 54 ,11,1,１, ,芝2000,良,,(美),尾関知人,2059,-0.2,4,4,2,35.3,440,,
,2017.11.18,福島,3福5,未勝利,未勝利*,3,5,トーセンクリーガー,牡,2,横山和生, 55 ,16,1,１, ,芝1800,良,,(美),小野次郎,1493,-0.3,2,2,2,36.1,480,+6,
,2017.11.18,福島,3福5,未勝利,未勝利・牝*,5,10,ココロストライク,牝,2,丹内祐次, 54 ,16,5,１, ,芝1200,良,,(美),牧光二,1100,-0.1,,4,3,35.3,450,-6,
,2017.11.18,福島,3福5,500万,500万下,5,8,イェドプリオル,牡,5,中谷雄太, 57 ,15,7,１, ,ダ1700,良,,(栗),高橋康之,1469,-0.0,2,4,3,37.9,518,-8,
,2017.11.18,福島,3福5,未勝利,未勝利*,3,5,サンドクイーン,牝,2,菱田裕二, 54 ,16,4,１, ,ダ1150,良,,(栗),岡田稲男,1102,-0.0,,1,1,38.1,494,-10,
,2017.11.12,福島,3福4,500万,二本松特500,5,8,オブリゲーション,牡,4,シュタル, 57 ,14,4,１, ,芝1800,良,,(栗),奥村豊,1473,-0.2,6,6,3,35.5,458,-6,
,2017.11.12,福島,3福4,Ｇ３,福島記念ＨG3,2,3,ウインブライト,牡,3,松岡正海, 54 ,16,2,１, ,芝2000,良,,(美),畠山吉宏,2002,-0.0,3,2,2,35.3,470,+2,
,2017.11.12,福島,3福4,ｵｰﾌﾟﾝ,福島２歳,5,6,アンヴァル,牝,2,北村友一, 55 ,13,1,１, ,芝1200,良,,(栗),藤岡健一,1090,-0.4,,3,3,35.5,446,-6,
,2017.11.12,福島,3福4,500万,500万下,2,4,メイショウオルソ,牡,4,北村友一, 57 ,16,1,１, ,ダ1150,良,,(栗),松永昌博,1084,-0.2,,2,2,37.0,514,-2,
,2017.11.12,福島,3福4,500万,500万下,2,4,ダイワプロパー,牝,5,北村宏司, 55 ,16,7,１, ,芝1200,良,,(美),池上昌和,1098,-0.1,,2,2,34.9,486,-10,B
,2017.11.12,福島,3福4,500万,500万下・牝,4,8,イタリアンホワイト,牝,3,戸崎圭太, 53 ,16,1,１, ,芝2000,良,,(美),相沢郁,1598,-0.7,8,2,2,35.2,504,+2,
,2017.11.12,福島,3福4,500万,500万下,4,6,レオイノセント,牡,4,戸崎圭太, 57 ,15,7,１, ,ダ1700,良,,(美),牧光二,1464,-0.1,1,1,1,38.8,504,-2,B
,2017.11.12,福島,3福4,未勝利,障害未勝利,4,4,ジュールドトネール,牡,7,小野寺祐, 60 ,10,1,１, ,芝2750,良,,(美),宗像義忠,3021,-1.2,8,4,3,13.2,496,-6,
,2017.11.12,福島,3福4,未勝利,障害未勝利,3,3,コスモアルヘナ,牡,5,石神深一, 60 ,12,1,１, ,芝2750,良,,(美),池上昌弘,3026,-1.0,1,1,1,13.3,482,-4,
,2017.11.12,福島,3福4,500万,500万下,1,1,ナンヨープルートー,牡,3,北村友一, 55 ,15,4,１, ,ダ1700,良,,(栗),松永幹夫,1463,-0.1,11,10,8,37.3,498,-16,
,2017.11.12,福島,3福4,500万,500万下・牝,2,3,シトロプシス,牝,4,藤田菜七,52▲,15,5,１, ,ダ1700,良,,(美),畠山吉宏,1468,-0.0,13,10,10,37.4,468,-6,
,2017.11.12,福島,3福4,未勝利,未勝利*,1,2,ガウル,牡,2,加藤祥太,54☆,16,2,１, ,ダ1150,良,,(栗),庄野靖志,1102,-0.4,,1,1,38.2,480,+12,
,2017.11.11,福島,3福3,500万,相馬特別500,2,3,サダムリスペクト,牡,5,石橋脩, 57 ,15,5,１, ,芝1200,良,,(栗),中尾秀正,1095,-0.0,,14,14,34.1,474,+6,
,2017.11.11,福島,3福3,1000万,福島放送1000,2,2,ショートストーリー,牡,4,加藤祥太, 57 ,15,4,１, ,ダ1700,良,,(栗),吉村圭司,1459,-0.2,10,7,5,36.9,488,0,
,2017.11.11,福島,3福3,500万,三春駒特500,5,8,ジャーミネイト,牡,3,石橋脩, 55 ,14,2,１, ,芝2000,良,,(栗),中尾秀正,2000,-0.1,5,6,4,35.7,464,+4,
,2017.11.11,福島,3福3,500万,500万下,3,6,ブレイヴバローズ,牡,3,菱田裕二, 56 ,16,1,１, ,ダ1150,良,,(栗),角田晃一,1083,-0.6,,3,5,36.6,470,+6,
,2017.11.11,福島,3福3,500万,500万下・若,1,2,ウィズアットレース,牝,5,井上敏樹,54☆,16,3,１, ,芝1200,良,,(美),池上昌弘,1097,-0.3,,1,1,35.6,426,+2,
,2017.11.11,福島,3福3,500万,500万下,7,10,ジャポニカーラ,牝,5,石橋脩, 55 ,13,3,１, ,芝2600,良,*,(美),勢司和浩,2412,-0.1,4,3,2,36.9,408,0,
,2017.11.11,福島,3福3,500万,500万下,7,13,ポップシンガー,牝,3,津村明秀, 54 ,16,2,１, ,ダ1150,良,,(美),鈴木伸尋,1086,-0.3,,4,3,36.8,456,+8,
,2017.11.11,福島,3福3,新馬,新馬,4,7,サブリナ,牝,2,丸山元気, 54 ,16,10,１, ,芝1200,良,,(美),根本康広,1111,-0.2,,7,3,35.7,438,,
,2017.11.11,福島,3福3,未勝利,未勝利*,7,13,ワタシヲマッテル,牝,2,丸山元気, 54 ,16,7,１, ,芝2000,良,,(美),粕谷昌央,2024,-0.1,2,2,2,36.4,456,-4,
,2017.11.11,福島,3福3,未勝利,未勝利*,4,8,ベルウッドキング,牡,2,黛弘人, 55 ,16,1,１, ,芝1200,良,,(美),和田雄二,1104,-0.0,,10,7,35.6,436,+4,
,2017.11.11,福島,3福3,500万,500万下,8,15,プレゼンス,牡,3,勝浦正樹, 55 ,15,5,１, ,ダ1700,良,,(美),尾形充弘,1475,-0.1,8,5,4,38.2,488,-4,B
,2017.11.11,福島,3福3,未勝利,未勝利*,5,9,ブロンズケイ,牡,2,菱田裕二, 55 ,15,2,１, ,ダ1700,良,,(栗),角田晃一,1484,-1.1,3,2,2,39.4,492,+4,
,"2017.11. 4",福島,3福2,500万,500万下,4,7,エッシャー,セ,3,川又賢治,53▲,15,2,１, ,ダ1150,稍,,(栗),中竹和也,1086,-0.3,,1,1,36.8,472,+2,
,"2017.11. 4",福島,3福2,1600万,みちのく1600,4,7,ユキノアイオロス,セ,9,秋山真一, 57 ,16,9,１, ,芝1200,良,,(美),和田正道,1090,-0.0,,11,11,34.7,484,+4,
,"2017.11. 4",福島,3福2,500万,会津特別500,4,6,ショウナンアエラ,牡,3,吉田隼人, 56 ,15,1,１, ,芝1200,良,,(美),奥村武,1091,-0.0,,2,2,35.0,474,-4,
,"2017.11. 4",福島,3福2,500万,きんもく500*,3,3,レーツェル,牝,2,北村宏司, 54 ,7,1,１, ,芝1800,良,,(美),伊藤大士,1518,-0.0,3,2,2,34.4,474,0,
,"2017.11. 4",福島,3福2,500万,500万下,8,15,メイスンスパート,牡,4,津村明秀, 57 ,15,1,１, ,ダ1700,稍,,(美),岩戸孝樹,1465,-0.3,3,2,2,37.4,466,+6,B
,"2017.11. 4",福島,3福2,500万,500万下・若,1,1,ビービーブレスユー,牡,4,川又賢治,54▲,15,1,１, ,芝2000,良,,(栗),加用正,2001,-0.2,5,3,2,36.4,508,+2,
,"2017.11. 4",福島,3福2,500万,500万下・牝,1,1,ウォークロニクル,牝,5,北村宏司, 55 ,16,1,１, ,芝1200,良,,(美),鹿戸雄一,1098,-0.1,,15,16,34.3,470,+4,
,"2017.11. 4",福島,3福2,新馬,新馬,7,13,レナータ,牝,2,岩田康誠, 54 ,15,1,１, ,ダ1700,稍,,(栗),小崎憲,1504,-0.0,3,1,2,38.2,442,,
,"2017.11. 4",福島,3福2,未勝利,障害未勝利,2,2,ヤマタケジャイアン,セ,4,小野寺祐, 60 ,13,9,１, ,芝2750,良,,(美),萱野浩二,3030,-0.0,8,6,6,13.3,466,-6,
,"2017.11. 4",福島,3福2,500万,500万下・牝,6,11,パイルーチェ,牝,3,津村明秀, 53 ,15,2,１, ,ダ1700,稍,,(美),鈴木伸尋,1467,-0.2,9,8,5,38.6,468,+14,B
,"2017.11. 4",福島,3福2,未勝利,未勝利*,3,4,プタハ,牡,2,岩田康誠, 55 ,15,1,１, ,芝1800,良,,(美),斎藤誠,1495,-0.2,1,1,1,36.1,524,-2,B
,"2017.11. 4",福島,3福2,未勝利,未勝利*,7,13,スリーチェイサー,牡,2,吉田隼人, 55 ,16,1,１, ,ダ1150,稍,,(美),伊藤圭三,1093,-0.2,,2,2,37.3,468,+4,
,"2017.11. 3",福島,3福1,500万,500万下,5,7,シルバーストーン,牡,3,丸田恭介, 56 ,13,2,１, ,ダ1150,稍,,(美),石栗龍彦,1084,-0.2,,6,4,36.4,492,-4,
,"2017.11. 3",福島,3福1,1000万,河北新Ｈ1000,1,1,ラホーヤビーチ,牝,5,横山武史, 52 ,16,8,１, ,芝1200,良,,(美),伊藤正徳,1085,-0.2,,4,4,35.1,460,-10,
,"2017.11. 3",福島,3福1,500万,西郷特別500,2,3,フィアーノロマーノ,牡,3,北村友一, 53 ,16,6,１, ,芝1800,良,,(栗),高野友和,1470,-0.0,3,3,2,35.4,528,+6,
,"2017.11. 3",福島,3福1,500万,磐梯山特500,2,2,レッドジェノヴァ,牝,3,戸崎圭太, 53 ,11,1,１, ,芝2600,良,*,(美),小島茂之,2386,-0.3,3,5,2,35.4,486,-8,
,"2017.11. 3",福島,3福1,500万,500万下・牝,2,2,モズワッショイ,牝,4,横山武史,52▲,14,3,１, ,ダ1150,稍,,(栗),牧浦充徳,1082,-0.1,,1,1,36.0,414,+2,
,"2017.11. 3",福島,3福1,500万,500万下,6,12,ゲンパチケンシン,牡,3,坂井瑠星,55☆,16,2,１, ,芝1200,良,,(栗),加用正,1080,-0.2,,1,1,34.5,462,0,
,"2017.11. 3",福島,3福1,500万,500万下・若,3,4,レコンキスタ,牡,3,井上敏樹,54☆,15,6,１, ,ダ1700,稍,,(美),斎藤誠,1463,-0.4,5,3,2,39.7,494,0,B
,"2017.11. 3",福島,3福1,未勝利,障害未勝利,5,5,カシノカーム,牡,6,小野寺祐, 60 ,10,6,１, ,芝2750,良,,(美),和田雄二,3006,-0.6,1,1,1,13.1,476,-6,
,"2017.11. 3",福島,3福1,ｵｰﾌﾟﾝ,障害・オープ,4,6,アドマイヤフォルム,牡,4,北沢伸也, 60 ,14,12,１, ,芝3350,良,,(栗),中尾秀正,3421,-0.5,3,1,1,13.3,480,+6,
,"2017.11. 3",福島,3福1,500万,500万下,5,6,トーホウリーガル,牡,4,吉田豊, 57 ,13,5,１, ,ダ1700,稍,,(美),古賀史生,1467,-0.3,6,9,8,37.6,526,+4,
,"2017.11. 3",福島,3福1,未勝利,未勝利*,5,10,カシノクオーレ,牝,2,木幡育也,51▲,16,8,１, ,芝1200,良,,(美),天間昭一,1103,-0.1,,2,2,35.4,452,+4,
,"2017.11. 3",福島,3福1,未勝利,未勝利・牝*,4,5,ディーズフェイク,牝,2,勝浦正樹, 54 ,13,1,１, ,ダ1700,稍,,(美),藤原辰雄,1495,-0.3,1,1,1,39.7,460,-2,
,"2017. 7.23",福島,2福8,500万,500万下,1,2,サレンティーナ,牡,3,戸崎圭太, 54 ,16,3,１, ,芝1200,良,,(美),萩原清,1094,-0.4,,5,5,34.1,468,-6,
,"2017. 7.23",福島,2福8,ｵｰﾌﾟﾝ,福島テレ,7,7,マウントロブソン,牡,4,石橋脩, 56 ,7,2,１, ,芝1800,良,,(美),堀宣行,1476,-0.1,3,3,3,34.0,496,+18,
,"2017. 7.23",福島,2福8,1000万,横手特別1000,3,4,エイシンビジョン,牡,4,石橋脩, 57 ,15,3,１, ,ダ1700,良,,(栗),藤原英昭,1459,-0.2,3,5,3,37.1,470,0,
,"2017. 7.23",福島,2福8,500万,栗子特別500,7,12,ゴールドスミス,牡,3,大野拓弥, 54 ,15,4,１, ,芝1800,良,,(美),二ノ宮敬,1477,-0.0,11,8,8,35.6,524,0,
,"2017. 7.23",福島,2福8,500万,500万下・牝,8,15,バンパークロップ,牝,3,村田一誠, 52 ,15,3,１, ,ダ1700,良,,(美),藤原辰雄,1465,-0.2,12,7,7,37.9,424,-10,
,"2017. 7.23",福島,2福8,未勝利,未勝利,3,5,モクレレ,牡,3,内田博幸, 56 ,16,1,１, ,芝2000,良,,(美),国枝栄,2015,-0.2,4,1,1,36.8,488,-10,
,"2017. 7.23",福島,2福8,未勝利,未勝利,7,13,ステイウィズアンナ,牝,3,田中勝春, 54 ,16,12,１, ,芝1200,良,,(美),大江原哲,1104,-0.2,,7,6,34.8,398,-4,
,"2017. 7.23",福島,2福8,新馬,新馬,7,9,スターリバー,牝,2,大野拓弥, 54 ,12,5,１, ,芝2000,良,,(美),萱野浩二,2049,-0.0,2,1,1,35.7,442,,
,"2017. 7.23",福島,2福8,未勝利,未勝利,6,9,レコンキスタ,牡,3,戸崎圭太, 56 ,14,1,１, ,ダ1700,良,,(美),斎藤誠,1492,-0.7,1,1,1,39.1,496,+10,B
,"2017. 7.23",福島,2福8,未勝利,未勝利,6,12,ロックンルージュ,牝,3,柴田善臣, 54 ,16,1,１, ,ダ1150,良,,(美),中川公成,1109,-0.0,,8,8,38.2,490,+6,
,"2017. 7.23",福島,2福8,未勝利,未勝利*,3,3,トッカータ,牡,2,柴田大知, 54 ,11,1,１, ,芝1800,良,,(美),和田雄二,1514,-0.0,3,4,4,35.9,456,+2,
,"2017. 7.23",福島,2福8,未勝利,未勝利*,3,3,ソイルトゥザソウル,牡,2,田中勝春, 54 ,13,5,１, ,芝1200,良,,(美),高市圭二,1111,-0.2,,11,9,34.8,428,-4,
,"2017. 7.22",福島,2福7,500万,500万下,2,3,ドウカンヤマ,牡,4,武藤雅,54▲,16,2,１, ,ダ1150,良,,(美),高木登,1080,-0.7,,1,1,36.9,500,0,
,"2017. 7.22",福島,2福7,1000万,白河特Ｈ1000,4,4,テンテマリ,牝,6,戸崎圭太, 52 ,12,5,１, ,芝1200,良,,(美),柄崎孝,1090,-0.2,,11,10,33.5,442,+2,
,"2017. 7.22",福島,2福7,1000万,いわき特1000,5,5,コスモナインボール,牡,5,柴田大知, 57 ,10,5,１, ,芝1800,良,,(美),和田雄二,1485,-0.0,2,2,2,34.5,478,-6,
